transaction_id,user_id,account_id,merchant_name,amount,date,category,transaction_type,is_subscription,is_income
USR0030_EXP_4_001,USR0030,USR0030_CRD,Lyft,-228.22,2025-10-13,Travel > Ride Share,debit,False,False
USR0030_EXP_4_002,USR0030,USR0030_CHK,Soho House,-1947.76,2025-10-01,Entertainment > Nightlife,debit,False,False
USR0030_EXP_4_003,USR0030,USR0030_CHK,Delta Airlines,-2921.84,2025-10-14,Travel > Airlines,debit,False,False
USR0030_EXP_4_004,USR0030,USR0030_CRD,Soho House,-1837.71,2025-10-08,Entertainment > Nightlife,debit,False,False
USR0030_EXP_4_005,USR0030,USR0030_CHK,Sweetgreen,-232.88,2025-10-14,Food and Drink > Restaurants,debit,False,False
USR0030_INC_5_044,USR0030,USR0030_CHK,Upwork Payouts,9120.68,2025-10-29,Income > Payroll,credit,False,True
USR0030_SUB_5_01,USR0030,USR0030_CRD,Netflix,-104.95,2025-10-25,Entertainment > Video Streaming,debit,True,False
USR0030_SUB_5_02,USR0030,USR0030_CRD,Spotify,-72.15,2025-10-25,Entertainment > Music and Audio,debit,True,False
USR0030_SUB_5_03,USR0030,USR0030_CRD,Adobe Creative Cloud,-360.75,2025-10-25,Shops > Digital Purchases,debit,True,False
USR0030_SUB_5_04,USR0030,USR0030_CRD,iCloud Storage,-78.71,2025-10-25,Utilities > Internet,debit,True,False
USR0030_EXP_5_001,USR0030,USR0030_CHK,Whole Foods,-612.15,2025-11-01,Food and Drink > Groceries,debit,False,False
USR0030_EXP_5_002,USR0030,USR0030_CRD,Lyft,-121.09,2025-11-02,Travel > Ride Share,debit,False,False
USR0030_EXP_5_003,USR0030,USR0030_CHK,Soho House,-788.53,2025-10-23,Entertainment > Nightlife,debit,False,False
USR0030_EXP_5_004,USR0030,USR0030_CRD,Soho House,-883.02,2025-11-04,Entertainment > Nightlife,debit,False,False
USR0030_EXP_5_005,USR0030,USR0030_CHK,Comcast,-695.03,2025-11-06,Utilities > Cable,debit,False,False
USR0030_EXP_5_006,USR0030,USR0030_CRD,Equinox,-1110.2,2025-11-04,Sports and Fitness > Gym,debit,False,False
USR0030_EXP_5_007,USR0030,USR0030_CRD,Wayfair,-1140.1,2025-11-08,Home > Furniture,debit,False,False
USR0030_EXP_5_008,USR0030,USR0030_CHK,Sweetgreen,-148.61,2025-11-03,Food and Drink > Restaurants,debit,False,False
USR0030_EXP_5_009,USR0030,USR0030_CRD,Wayfair,-1182.68,2025-11-02,Home > Furniture,debit,False,False
USR0030_INC_6_058,USR0030,USR0030_CHK,AngelList Advisory,9288.26,2025-12-10,Income > Payroll,credit,False,True
USR0030_SUB_6_01,USR0030,USR0030_CRD,Netflix,-104.95,2025-11-30,Entertainment > Video Streaming,debit,True,False
USR0030_SUB_6_02,USR0030,USR0030_CRD,Spotify,-72.15,2025-11-30,Entertainment > Music and Audio,debit,True,False
USR0030_SUB_6_03,USR0030,USR0030_CRD,Adobe Creative Cloud,-360.75,2025-11-30,Shops > Digital Purchases,debit,True,False
USR0030_SUB_6_04,USR0030,USR0030_CRD,iCloud Storage,-78.71,2025-11-30,Utilities > Internet,debit,True,False
USR0030_EXP_6_001,USR0030,USR0030_CRD,Whole Foods,-811.65,2025-12-11,Food and Drink > Groceries,debit,False,False
USR0030_EXP_6_002,USR0030,USR0030_CRD,Wayfair,-1747.99,2025-11-24,Home > Furniture,debit,False,False
USR0030_EXP_6_003,USR0030,USR0030_CHK,Wayfair,-1479.53,2025-11-29,Home > Furniture,debit,False,False
USR0030_EXP_6_004,USR0030,USR0030_CHK,Shell Gas,-387.18,2025-12-01,Travel > Gas Stations,debit,False,False
USR0030_EXP_6_005,USR0030,USR0030_CHK,Target,-493.38,2025-12-12,Shops > Retail,debit,False,False
USR0030_EXP_6_006,USR0030,USR0030_CHK,Wayfair,-1701.3,2025-12-13,Home > Furniture,debit,False,False
USR0031_INC_1_001,USR0031,USR0031_CHK,Acme Corp Payroll,4633.73,2025-06-30,Income > Payroll,credit,False,True
USR0031_SUB_1_01,USR0031,USR0031_CRD,iCloud Storage,-53.6,2025-07-07,Utilities > Internet,debit,True,False
USR0031_SUB_1_02,USR0031,USR0031_CRD,Peloton,-201.02,2025-07-07,Sports and Fitness > Gym,debit,True,False
USR0031_SUB_1_03,USR0031,USR0031_CRD,Adobe Creative Cloud,-245.69,2025-07-07,Shops > Digital Purchases,debit,True,False
USR0031_EXP_1_001,USR0031,USR0031_CRD,Delta Airlines,-1432.51,2025-07-01,Travel > Airlines,debit,False,False
USR0031_EXP_1_002,USR0031,USR0031_CRD,Soho House,-809.86,2025-06-24,Entertainment > Nightlife,debit,False,False
USR0031_EXP_1_003,USR0031,USR0031_CRD,Whole Foods,-637.02,2025-07-07,Food and Drink > Groceries,debit,False,False
USR0031_EXP_1_004,USR0031,USR0031_CRD,Lyft,-118.04,2025-07-13,Travel > Ride Share,debit,False,False
USR0031_EXP_1_005,USR0031,USR0031_CRD,Comcast,-563.9,2025-07-09,Utilities > Cable,debit,False,False
USR0031_EXP_1_006,USR0031,USR0031_CHK,Equinox,-868.72,2025-07-09,Sports and Fitness > Gym,debit,False,False
USR0031_EXP_1_007,USR0031,USR0031_CHK,Whole Foods,-519.73,2025-07-05,Food and Drink > Groceries,debit,False,False
USR0031_EXP_1_008,USR0031,USR0031_CRD,Sweetgreen,-135.39,2025-07-06,Food and Drink > Restaurants,debit,False,False
USR0031_INT_1_013,USR0031,USR0031_CRD,Card APR Charge,-110.87,2025-07-02,Finance > Interest,debit,False,False
USR0031_INC_2_014,USR0031,USR0031_CHK,Acme Corp Payroll,5490.85,2025-07-23,Income > Payroll,credit,False,True
USR0031_SUB_2_01,USR0031,USR0031_CRD,iCloud Storage,-53.6,2025-07-27,Utilities > Internet,debit,True,False
USR0031_SUB_2_02,USR0031,USR0031_CRD,Peloton,-201.02,2025-07-27,Sports and Fitness > Gym,debit,True,False
USR0031_SUB_2_03,USR0031,USR0031_CRD,Adobe Creative Cloud,-245.69,2025-07-27,Shops > Digital Purchases,debit,True,False
USR0031_EXP_2_001,USR0031,USR0031_CRD,Wayfair,-1478.15,2025-08-08,Home > Furniture,debit,False,False
USR0031_EXP_2_002,USR0031,USR0031_CRD,Lyft,-145.62,2025-07-27,Travel > Ride Share,debit,False,False
USR0031_EXP_2_003,USR0031,USR0031_CRD,Comcast,-742.66,2025-08-06,Utilities > Cable,debit,False,False
USR0031_EXP_2_004,USR0031,USR0031_CRD,Sweetgreen,-164.0,2025-08-12,Food and Drink > Restaurants,debit,False,False
USR0031_EXP_2_005,USR0031,USR0031_CHK,Equinox,-1144.4,2025-08-01,Sports and Fitness > Gym,debit,False,False
USR0031_EXP_2_006,USR0031,USR0031_CRD,Shell Gas,-321.83,2025-07-26,Travel > Gas Stations,debit,False,False
USR0031_EXP_2_007,USR0031,USR0031_CRD,Shell Gas,-408.05,2025-08-14,Travel > Gas Stations,debit,False,False
USR0031_EXP_2_008,USR0031,USR0031_CHK,Lyft,-146.12,2025-08-11,Travel > Ride Share,debit,False,False
USR0031_EXP_2_009,USR0031,USR0031_CRD,Target,-461.54,2025-08-02,Shops > Retail,debit,False,False
USR0031_INT_2_027,USR0031,USR0031_CRD,Card APR Charge,-110.87,2025-08-02,Finance > Interest,debit,False,False
USR0031_INC_3_028,USR0031,USR0031_CHK,Upwork Payouts,4955.14,2025-08-28,Income > Payroll,credit,False,True
USR0031_SUB_3_01,USR0031,USR0031_CRD,iCloud Storage,-53.6,2025-08-28,Utilities > Internet,debit,True,False
USR0031_SUB_3_02,USR0031,USR0031_CRD,Peloton,-201.02,2025-08-28,Sports and Fitness > Gym,debit,True,False
USR0031_SUB_3_03,USR0031,USR0031_CRD,Adobe Creative Cloud,-245.69,2025-08-28,Shops > Digital Purchases,debit,True,False
USR0031_EXP_3_001,USR0031,USR0031_CRD,Shell Gas,-246.95,2025-08-21,Travel > Gas Stations,debit,False,False
USR0031_EXP_3_002,USR0031,USR0031_CRD,Whole Foods,-560.69,2025-08-31,Food and Drink > Groceries,debit,False,False
USR0031_EXP_3_003,USR0031,USR0031_CRD,Wayfair,-947.39,2025-09-08,Home > Furniture,debit,False,False
USR0031_EXP_3_004,USR0031,USR0031_CRD,Comcast,-432.39,2025-09-12,Utilities > Cable,debit,False,False
USR0031_EXP_3_005,USR0031,USR0031_CRD,Sweetgreen,-111.48,2025-09-06,Food and Drink > Restaurants,debit,False,False
USR0031_EXP_3_006,USR0031,USR0031_CHK,Sweetgreen,-115.81,2025-08-26,Food and Drink > Restaurants,debit,False,False
USR0031_EXP_3_007,USR0031,USR0031_CRD,Target,-332.59,2025-09-03,Shops > Retail,debit,False,False
USR0031_EXP_3_008,USR0031,USR0031_CHK,Whole Foods,-482.18,2025-08-23,Food and Drink > Groceries,debit,False,False
USR0031_EXP_3_009,USR0031,USR0031_CRD,Wayfair,-1083.89,2025-08-30,Home > Furniture,debit,False,False
USR0031_EXP_3_010,USR0031,USR0031_CRD,Equinox,-738.37,2025-09-08,Sports and Fitness > Gym,debit,False,False
USR0031_INT_3_042,USR0031,USR0031_CRD,Card APR Charge,-110.87,2025-09-02,Finance > Interest,debit,False,False
USR0031_INC_4_043,USR0031,USR0031_CHK,Acme Corp Payroll,5432.21,2025-10-12,Income > Payroll,credit,False,True
USR0031_SUB_4_01,USR0031,USR0031_CRD,iCloud Storage,-53.6,2025-10-08,Utilities > Internet,debit,True,False
USR0031_SUB_4_02,USR0031,USR0031_CRD,Peloton,-201.02,2025-10-08,Sports and Fitness > Gym,debit,True,False
USR0031_SUB_4_03,USR0031,USR0031_CRD,Adobe Creative Cloud,-245.69,2025-10-08,Shops > Digital Purchases,debit,True,False
USR0031_EXP_4_001,USR0031,USR0031_CRD,Target,-526.04,2025-09-29,Shops > Retail,debit,False,False
USR0031_EXP_4_002,USR0031,USR0031_CRD,Delta Airlines,-2078.32,2025-10-11,Travel > Airlines,debit,False,False
USR0031_EXP_4_003,USR0031,USR0031_CRD,Target,-557.89,2025-10-02,Shops > Retail,debit,False,False
USR0031_EXP_4_004,USR0031,USR0031_CRD,Target,-510.15,2025-10-11,Shops > Retail,debit,False,False
USR0031_EXP_4_005,USR0031,USR0031_CRD,Equinox,-1469.65,2025-09-20,Sports and Fitness > Gym,debit,False,False
USR0031_INT_4_052,USR0031,USR0031_CRD,Card APR Charge,-110.87,2025-10-10,Finance > Interest,debit,False,False
USR0031_INC_5_053,USR0031,USR0031_CHK,Monarch Labs Consulting,5309.17,2025-11-04,Income > Payroll,credit,False,True
USR0031_SUB_5_01,USR0031,USR0031_CRD,iCloud Storage,-53.6,2025-10-26,Utilities > Internet,debit,True,False
USR0031_SUB_5_02,USR0031,USR0031_CRD,Peloton,-201.02,2025-10-26,Sports and Fitness > Gym,debit,True,False
USR0031_SUB_5_03,USR0031,USR0031_CRD,Adobe Creative Cloud,-245.69,2025-10-26,Shops > Digital Purchases,debit,True,False
USR0031_EXP_5_001,USR0031,USR0031_CRD,Soho House,-606.95,2025-10-24,Entertainment > Nightlife,debit,False,False
USR0031_EXP_5_002,USR0031,USR0031_CHK,Lyft,-77.22,2025-11-13,Travel > Ride Share,debit,False,False
USR0031_EXP_5_003,USR0031,USR0031_CRD,Equinox,-661.26,2025-10-30,Sports and Fitness > Gym,debit,False,False
USR0031_EXP_5_004,USR0031,USR0031_CHK,Soho House,-668.07,2025-11-09,Entertainment > Nightlife,debit,False,False
USR0031_EXP_5_005,USR0031,USR0031_CRD,Target,-259.39,2025-10-29,Shops > Retail,debit,False,False
USR0031_EXP_5_006,USR0031,USR0031_CRD,Wayfair,-909.04,2025-11-08,Home > Furniture,debit,False,False
USR0031_EXP_5_007,USR0031,USR0031_CRD,Lyft,-77.11,2025-10-24,Travel > Ride Share,debit,False,False
USR0031_EXP_5_008,USR0031,USR0031_CRD,Equinox,-638.39,2025-10-29,Sports and Fitness > Gym,debit,False,False
USR0031_EXP_5_009,USR0031,USR0031_CRD,Target,-281.65,2025-11-02,Shops > Retail,debit,False,False
USR0031_EXP_5_010,USR0031,USR0031_CHK,Wayfair,-850.51,2025-10-26,Home > Furniture,debit,False,False
USR0031_INT_5_067,USR0031,USR0031_CRD,Card APR Charge,-110.87,2025-10-25,Finance > Interest,debit,False,False
USR0031_INC_6_068,USR0031,USR0031_CHK,Stripe Atlas Distributions,4786.0,2025-12-10,Income > Payroll,credit,False,True
USR0031_SUB_6_01,USR0031,USR0031_CRD,iCloud Storage,-53.6,2025-12-06,Utilities > Internet,debit,True,False
USR0031_SUB_6_02,USR0031,USR0031_CRD,Peloton,-201.02,2025-12-06,Sports and Fitness > Gym,debit,True,False
USR0031_SUB_6_03,USR0031,USR0031_CRD,Adobe Creative Cloud,-245.69,2025-12-06,Shops > Digital Purchases,debit,True,False
USR0031_EXP_6_001,USR0031,USR0031_CRD,Wayfair,-1735.88,2025-11-21,Home > Furniture,debit,False,False
USR0031_EXP_6_002,USR0031,USR0031_CRD,Whole Foods,-1108.94,2025-11-30,Food and Drink > Groceries,debit,False,False
USR0031_EXP_6_003,USR0031,USR0031_CHK,Lyft,-185.89,2025-12-01,Travel > Ride Share,debit,False,False
USR0031_EXP_6_004,USR0031,USR0031_CHK,Lyft,-200.28,2025-11-23,Travel > Ride Share,debit,False,False
USR0031_EXP_6_005,USR0031,USR0031_CRD,Whole Foods,-911.58,2025-12-05,Food and Drink > Groceries,debit,False,False
USR0031_EXP_6_006,USR0031,USR0031_CRD,Comcast,-1038.66,2025-12-07,Utilities > Cable,debit,False,False
USR0031_INT_6_078,USR0031,USR0031_CRD,Card APR Charge,-110.87,2025-12-13,Finance > Interest,debit,False,False
USR0032_INC_1_001,USR0032,USR0032_CHK,AngelList Advisory,955.67,2025-06-30,Income > Payroll,credit,False,True
USR0032_INC_1_002,USR0032,USR0032_CHK,Monarch Labs Consulting,1915.65,2025-06-23,Income > Payroll,credit,False,True
USR0032_INC_1_003,USR0032,USR0032_CHK,AngelList Advisory,2456.4,2025-07-09,Income > Payroll,credit,False,True
USR0032_SUB_1_01,USR0032,USR0032_CRD,Calm App,-360.81,2025-07-03,Health and Wellness > Mental Health,debit,True,False
USR0032_SUB_1_02,USR0032,USR0032_CRD,iCloud Storage,-61.85,2025-07-03,Utilities > Internet,debit,True,False
USR0032_SUB_1_03,USR0032,USR0032_CRD,Spotify,-56.7,2025-07-03,Entertainment > Music and Audio,debit,True,False
USR0032_EXP_1_001,USR0032,USR0032_CHK,Soho House,-635.98,2025-07-11,Entertainment > Nightlife,debit,False,False
USR0032_EXP_1_002,USR0032,USR0032_CHK,Shell Gas,-230.77,2025-06-23,Travel > Gas Stations,debit,False,False
USR0032_EXP_1_003,USR0032,USR0032_CHK,Equinox,-916.04,2025-06-29,Sports and Fitness > Gym,debit,False,False
USR0032_EXP_1_004,USR0032,USR0032_CRD,Wayfair,-993.28,2025-07-12,Home > Furniture,debit,False,False
USR0032_EXP_1_005,USR0032,USR0032_CRD,Soho House,-844.85,2025-07-13,Entertainment > Nightlife,debit,False,False
USR0032_EXP_1_006,USR0032,USR0032_CHK,Comcast,-475.57,2025-07-06,Utilities > Cable,debit,False,False
USR0032_EXP_1_007,USR0032,USR0032_CHK,Soho House,-717.84,2025-07-04,Entertainment > Nightlife,debit,False,False
USR0032_EXP_1_008,USR0032,USR0032_CHK,Shell Gas,-302.59,2025-07-01,Travel > Gas Stations,debit,False,False
USR0032_EXP_1_009,USR0032,USR0032_CHK,Lyft,-90.47,2025-06-29,Travel > Ride Share,debit,False,False
USR0032_EXP_1_010,USR0032,USR0032_CHK,Comcast,-503.79,2025-06-27,Utilities > Cable,debit,False,False
USR0032_INC_2_017,USR0032,USR0032_CHK,Acme Corp Payroll,3195.61,2025-07-30,Income > Payroll,credit,False,True
USR0032_INC_2_018,USR0032,USR0032_CHK,Acme Corp Payroll,2786.01,2025-08-15,Income > Payroll,credit,False,True
USR0032_INC_2_019,USR0032,USR0032_CHK,AngelList Advisory,1476.28,2025-08-06,Income > Payroll,credit,False,True
USR0032_SUB_2_01,USR0032,USR0032_CRD,Calm App,-360.81,2025-08-14,Health and Wellness > Mental Health,debit,True,False
USR0032_SUB_2_02,USR0032,USR0032_CRD,iCloud Storage,-61.85,2025-08-14,Utilities > Internet,debit,True,False
USR0032_SUB_2_03,USR0032,USR0032_CRD,Spotify,-56.7,2025-08-14,Entertainment > Music and Audio,debit,True,False
USR0032_EXP_2_001,USR0032,USR0032_CHK,Soho House,-897.67,2025-08-08,Entertainment > Nightlife,debit,False,False
USR0032_EXP_2_002,USR0032,USR0032_CRD,Shell Gas,-355.73,2025-07-22,Travel > Gas Stations,debit,False,False
USR0032_EXP_2_003,USR0032,USR0032_CHK,Equinox,-1157.05,2025-07-27,Sports and Fitness > Gym,debit,False,False
USR0032_EXP_2_004,USR0032,USR0032_CHK,Soho House,-955.4,2025-07-26,Entertainment > Nightlife,debit,False,False
USR0032_EXP_2_005,USR0032,USR0032_CRD,Sweetgreen,-121.71,2025-07-31,Food and Drink > Restaurants,debit,False,False
USR0032_EXP_2_006,USR0032,USR0032_CRD,Sweetgreen,-135.04,2025-07-27,Food and Drink > Restaurants,debit,False,False
USR0032_EXP_2_007,USR0032,USR0032_CHK,Delta Airlines,-1511.86,2025-08-15,Travel > Airlines,debit,False,False
USR0032_EXP_2_008,USR0032,USR0032_CHK,Whole Foods,-786.1,2025-08-10,Food and Drink > Groceries,debit,False,False
USR0032_INC_3_031,USR0032,USR0032_CHK,Upwork Payouts,2475.47,2025-09-11,Income > Payroll,credit,False,True
USR0032_INC_3_032,USR0032,USR0032_CHK,Monarch Labs Consulting,1189.72,2025-08-31,Income > Payroll,credit,False,True
USR0032_INC_3_033,USR0032,USR0032_CHK,Stripe Atlas Distributions,2301.78,2025-08-27,Income > Payroll,credit,False,True
USR0032_INC_3_034,USR0032,USR0032_CHK,Acme Corp Payroll,351.81,2025-09-03,Income > Payroll,credit,False,True
USR0032_SUB_3_01,USR0032,USR0032_CRD,Calm App,-360.81,2025-09-01,Health and Wellness > Mental Health,debit,True,False
USR0032_SUB_3_02,USR0032,USR0032_CRD,iCloud Storage,-61.85,2025-09-01,Utilities > Internet,debit,True,False
USR0032_SUB_3_03,USR0032,USR0032_CRD,Spotify,-56.7,2025-09-01,Entertainment > Music and Audio,debit,True,False
USR0032_EXP_3_001,USR0032,USR0032_CHK,Shell Gas,-622.22,2025-08-28,Travel > Gas Stations,debit,False,False
USR0032_EXP_3_002,USR0032,USR0032_CHK,Shell Gas,-686.12,2025-08-27,Travel > Gas Stations,debit,False,False
USR0032_EXP_3_003,USR0032,USR0032_CHK,Comcast,-1135.57,2025-08-22,Utilities > Cable,debit,False,False
USR0032_EXP_3_004,USR0032,USR0032_CRD,Target,-775.89,2025-08-29,Shops > Retail,debit,False,False
USR0032_EXP_3_005,USR0032,USR0032_CHK,Whole Foods,-1178.46,2025-08-26,Food and Drink > Groceries,debit,False,False
USR0032_EXP_3_006,USR0032,USR0032_CRD,Whole Foods,-1493.75,2025-09-12,Food and Drink > Groceries,debit,False,False
USR0032_INC_4_044,USR0032,USR0032_CHK,Upwork Payouts,2738.46,2025-09-26,Income > Payroll,credit,False,True
USR0032_INC_4_045,USR0032,USR0032_CHK,Stripe Atlas Distributions,1350.51,2025-09-29,Income > Payroll,credit,False,True
USR0032_INC_4_046,USR0032,USR0032_CHK,AngelList Advisory,2005.08,2025-10-02,Income > Payroll,credit,False,True
USR0032_INC_4_047,USR0032,USR0032_CHK,Upwork Payouts,352.77,2025-10-03,Income > Payroll,credit,False,True
USR0032_SUB_4_01,USR0032,USR0032_CRD,Calm App,-360.81,2025-09-26,Health and Wellness > Mental Health,debit,True,False
USR0032_SUB_4_02,USR0032,USR0032_CRD,iCloud Storage,-61.85,2025-09-26,Utilities > Internet,debit,True,False
USR0032_SUB_4_03,USR0032,USR0032_CRD,Spotify,-56.7,2025-09-26,Entertainment > Music and Audio,debit,True,False
USR0032_EXP_4_001,USR0032,USR0032_CRD,Delta Airlines,-1550.01,2025-10-08,Travel > Airlines,debit,False,False
USR0032_EXP_4_002,USR0032,USR0032_CRD,Comcast,-674.42,2025-09-20,Utilities > Cable,debit,False,False
USR0032_EXP_4_003,USR0032,USR0032_CHK,Lyft,-121.75,2025-10-12,Travel > Ride Share,debit,False,False
USR0032_EXP_4_004,USR0032,USR0032_CRD,Sweetgreen,-133.42,2025-10-02,Food and Drink > Restaurants,debit,False,False
USR0032_EXP_4_005,USR0032,USR0032_CHK,Sweetgreen,-146.26,2025-09-28,Food and Drink > Restaurants,debit,False,False
USR0032_EXP_4_006,USR0032,USR0032_CRD,Lyft,-107.16,2025-09-21,Travel > Ride Share,debit,False,False
USR0032_EXP_4_007,USR0032,USR0032_CRD,Whole Foods,-653.74,2025-10-01,Food and Drink > Groceries,debit,False,False
USR0032_EXP_4_008,USR0032,USR0032_CHK,Soho House,-1016.77,2025-10-09,Entertainment > Nightlife,debit,False,False
USR0032_EXP_4_009,USR0032,USR0032_CHK,Delta Airlines,-1672.05,2025-09-20,Travel > Airlines,debit,False,False
USR0032_INC_5_060,USR0032,USR0032_CHK,Upwork Payouts,1277.04,2025-11-06,Income > Payroll,credit,False,True
USR0032_INC_5_061,USR0032,USR0032_CHK,Acme Corp Payroll,3277.02,2025-11-07,Income > Payroll,credit,False,True
USR0032_INC_5_062,USR0032,USR0032_CHK,Upwork Payouts,2250.32,2025-10-28,Income > Payroll,credit,False,True
USR0032_SUB_5_01,USR0032,USR0032_CRD,Calm App,-360.81,2025-10-25,Health and Wellness > Mental Health,debit,True,False
USR0032_SUB_5_02,USR0032,USR0032_CRD,iCloud Storage,-61.85,2025-10-25,Utilities > Internet,debit,True,False
USR0032_SUB_5_03,USR0032,USR0032_CRD,Spotify,-56.7,2025-10-25,Entertainment > Music and Audio,debit,True,False
USR0032_EXP_5_001,USR0032,USR0032_CHK,Equinox,-866.27,2025-10-28,Sports and Fitness > Gym,debit,False,False
USR0032_EXP_5_002,USR0032,USR0032_CHK,Shell Gas,-288.13,2025-10-29,Travel > Gas Stations,debit,False,False
USR0032_EXP_5_003,USR0032,USR0032_CRD,Equinox,-971.18,2025-11-13,Sports and Fitness > Gym,debit,False,False
USR0032_EXP_5_004,USR0032,USR0032_CRD,Whole Foods,-651.6,2025-11-02,Food and Drink > Groceries,debit,False,False
USR0032_EXP_5_005,USR0032,USR0032_CRD,Lyft,-115.3,2025-11-04,Travel > Ride Share,debit,False,False
USR0032_EXP_5_006,USR0032,USR0032_CRD,Equinox,-935.01,2025-11-10,Sports and Fitness > Gym,debit,False,False
USR0032_EXP_5_007,USR0032,USR0032_CRD,Delta Airlines,-1374.47,2025-10-26,Travel > Airlines,debit,False,False
USR0032_EXP_5_008,USR0032,USR0032_CRD,Shell Gas,-239.92,2025-10-21,Travel > Gas Stations,debit,False,False
USR0032_EXP_5_009,USR0032,USR0032_CRD,Soho House,-736.06,2025-11-03,Entertainment > Nightlife,debit,False,False
USR0032_INC_6_075,USR0032,USR0032_CHK,Monarch Labs Consulting,2346.99,2025-12-04,Income > Payroll,credit,False,True
USR0032_INC_6_076,USR0032,USR0032_CHK,AngelList Advisory,1297.57,2025-12-04,Income > Payroll,credit,False,True
USR0032_INC_6_077,USR0032,USR0032_CHK,Acme Corp Payroll,1157.59,2025-12-12,Income > Payroll,credit,False,True
USR0032_SUB_6_01,USR0032,USR0032_CRD,Calm App,-360.81,2025-11-23,Health and Wellness > Mental Health,debit,True,False
USR0032_SUB_6_02,USR0032,USR0032_CRD,iCloud Storage,-61.85,2025-11-23,Utilities > Internet,debit,True,False
USR0032_SUB_6_03,USR0032,USR0032_CRD,Spotify,-56.7,2025-11-23,Entertainment > Music and Audio,debit,True,False
USR0032_EXP_6_001,USR0032,USR0032_CRD,Shell Gas,-487.4,2025-12-10,Travel > Gas Stations,debit,False,False
USR0032_EXP_6_002,USR0032,USR0032_CRD,Delta Airlines,-2244.01,2025-11-19,Travel > Airlines,debit,False,False
USR0032_EXP_6_003,USR0032,USR0032_CRD,Delta Airlines,-2204.85,2025-12-02,Travel > Airlines,debit,False,False
USR0032_EXP_6_004,USR0032,USR0032_CRD,Comcast,-1000.88,2025-12-04,Utilities > Cable,debit,False,False
USR0032_EXP_6_005,USR0032,USR0032_CHK,Lyft,-179.99,2025-11-19,Travel > Ride Share,debit,False,False
USR0033_INC_1_001,USR0033,USR0033_CHK,Acme Corp Payroll,6263.16,2025-07-02,Income > Payroll,credit,False,True
USR0033_SUB_1_01,USR0033,USR0033_CRD,Netflix,-90.52,2025-06-23,Entertainment > Video Streaming,debit,True,False
USR0033_SUB_1_02,USR0033,USR0033_CRD,iCloud Storage,-67.89,2025-06-23,Utilities > Internet,debit,True,False
USR0033_SUB_1_03,USR0033,USR0033_CRD,Calm App,-396.04,2025-06-23,Health and Wellness > Mental Health,debit,True,False
USR0033_SUB_1_04,USR0033,USR0033_CRD,Peloton,-254.6,2025-06-23,Sports and Fitness > Gym,debit,True,False
USR0033_EXP_1_001,USR0033,USR0033_CHK,Wayfair,-915.6,2025-07-09,Home > Furniture,debit,False,False
USR0033_EXP_1_002,USR0033,USR0033_CRD,Equinox,-770.84,2025-07-04,Sports and Fitness > Gym,debit,False,False
USR0033_EXP_1_003,USR0033,USR0033_CRD,Soho House,-539.1,2025-07-16,Entertainment > Nightlife,debit,False,False
USR0033_EXP_1_004,USR0033,USR0033_CRD,Soho House,-645.64,2025-06-28,Entertainment > Nightlife,debit,False,False
USR0033_EXP_1_005,USR0033,USR0033_CHK,Soho House,-523.0,2025-07-01,Entertainment > Nightlife,debit,False,False
USR0033_EXP_1_006,USR0033,USR0033_CHK,Lyft,-84.38,2025-06-26,Travel > Ride Share,debit,False,False
USR0033_EXP_1_007,USR0033,USR0033_CRD,Sweetgreen,-80.21,2025-07-05,Food and Drink > Restaurants,debit,False,False
USR0033_EXP_1_008,USR0033,USR0033_CHK,Comcast,-449.95,2025-07-13,Utilities > Cable,debit,False,False
USR0033_EXP_1_009,USR0033,USR0033_CRD,Comcast,-433.27,2025-06-25,Utilities > Cable,debit,False,False
USR0033_EXP_1_010,USR0033,USR0033_CRD,Delta Airlines,-1137.42,2025-07-07,Travel > Airlines,debit,False,False
USR0033_INC_2_016,USR0033,USR0033_CHK,Stripe Atlas Distributions,6083.55,2025-08-09,Income > Payroll,credit,False,True
USR0033_SUB_2_01,USR0033,USR0033_CRD,Netflix,-90.52,2025-08-10,Entertainment > Video Streaming,debit,True,False
USR0033_SUB_2_02,USR0033,USR0033_CRD,iCloud Storage,-67.89,2025-08-10,Utilities > Internet,debit,True,False
USR0033_SUB_2_03,USR0033,USR0033_CRD,Calm App,-396.04,2025-08-10,Health and Wellness > Mental Health,debit,True,False
USR0033_SUB_2_04,USR0033,USR0033_CRD,Peloton,-254.6,2025-08-10,Sports and Fitness > Gym,debit,True,False
USR0033_EXP_2_001,USR0033,USR0033_CHK,Whole Foods,-706.57,2025-08-13,Food and Drink > Groceries,debit,False,False
USR0033_EXP_2_002,USR0033,USR0033_CRD,Equinox,-902.42,2025-08-11,Sports and Fitness > Gym,debit,False,False
USR0033_EXP_2_003,USR0033,USR0033_CRD,Shell Gas,-325.32,2025-08-05,Travel > Gas Stations,debit,False,False
USR0033_EXP_2_004,USR0033,USR0033_CHK,Sweetgreen,-131.69,2025-08-06,Food and Drink > Restaurants,debit,False,False
USR0033_EXP_2_005,USR0033,USR0033_CHK,Wayfair,-1171.61,2025-08-12,Home > Furniture,debit,False,False
USR0033_EXP_2_006,USR0033,USR0033_CHK,Whole Foods,-752.16,2025-08-07,Food and Drink > Groceries,debit,False,False
USR0033_EXP_2_007,USR0033,USR0033_CRD,Target,-398.59,2025-08-08,Shops > Retail,debit,False,False
